Date,Open,High,Low,Close,Adj Close,Volume
1997-01-01,65.72929382324219,75.8665542602539,60.93852996826172,61.503841400146484,45.401214599609375,182569998
1997-02-01,59.989959716796875,70.9033203125,58.08323287963867,69.7152099609375,51.46272659301758,76667547
1997-03-01,72.81962585449219,79.52669525146484,66.73535919189453,66.7928466796875,49.30546951293945,70947428
1997-04-01,63.62135696411133,79.49795532226562,62.874000549316406,77.74453735351562,57.38984680175781,49384850
1997-05-01,77.74453735351562,78.52063751220703,67.93304443359375,75.79948425292969,55.954036712646484,200709063
1997-06-01,75.94320678710938,89.98014831542969,75.69408416748047,85.40975952148438,64.43215942382812,400020133
1997-07-01,86.13795471191406,89.29985809326172,73.0304183959961,75.29166412353516,56.7991943359375,273477710
1997-08-01,75.11919403076172,79.50753784179688,62.931488037109375,63.793827056884766,48.12534713745117,140603578
1997-09-01,64.00462341308594,69.19780731201172,59.989959716796875,65.34603118896484,49.29631042480469,95347235
1997-10-01,64.7711410522461,68.00969696044922,56.56935119628906,61.11099624633789,46.1014518737793,78716805
1997-11-01,62.088314056396484,65.92092895507812,58.63896179199219,60.20075225830078,45.41476058959961,99485929
1997-12-01,59.43423080444336,60.34447479248047,48.511287689208984,57.05801010131836,43.0439338684082,125033516
1998-01-01,57.086753845214844,59.2138557434082,43.97922134399414,45.41645050048828,34.26165771484375,145457969
1998-02-01,45.464359283447266,48.425052642822266,41.79463195800781,47.77350616455078,36.039798736572266,146258993
1998-03-01,48.089698791503906,57.086753845214844,45.713478088378906,55.72617721557617,42.03919982910156,183432332
1998-04-01,56.14776611328125,62.22245407104492,52.33431625366211,53.25414276123047,40.1743278503418,169730973
1998-05-01,53.25414276123047,55.572872161865234,46.56623458862305,48.02262878417969,36.22773361206055,83097104
1998-06-01,48.405887603759766,49.05743408203125,30.52675437927246,31.666955947875977,23.889196395874023,248526320
1998-07-01,31.810678482055664,35.45166015625,22.095008850097656,25.266494750976562,19.593183517456055,179961592
1998-08-01,25.161096572875977,28.409236907958984,24.059221267700195,24.68202018737793,19.13994789123535,148800338
1998-09-01,24.461645126342773,29.654834747314453,23.95382308959961,26.636653900146484,20.655683517456055,109510944
1998-10-01,26.636653900146484,26.636653900146484,17.45754623413086,21.65425682067871,16.792034149169922,183933037
1998-11-01,21.94170379638672,28.735008239746094,21.27099609375,22.899856567382812,17.75794792175293,417567437
1998-12-01,22.880693435668945,34.20606231689453,22.65073585510254,31.350765228271484,24.311294555664062,592549668
1999-01-01,31.599885940551758,44.64992904663086,31.05373764038086,40.60652160644531,31.4887752532959,602538159
1999-02-01,40.25200653076172,41.008949279785156,33.976104736328125,34.8480224609375,27.02328109741211,333318104
1999-03-01,34.70429992675781,38.32611846923828,30.277633666992188,32.289756774902344,25.039447784423828,228689880
1999-04-01,32.59636306762695,32.74966812133789,24.16461753845215,27.412757873535156,21.257522583007812,72504340
1999-05-01,27.594806671142578,39.284271240234375,25.841386795043945,35.21212387084961,27.305627822875977,208583282
1999-06-01,34.87677001953125,42.829437255859375,32.797576904296875,39.45674133300781,30.59716796875,362051348
1999-07-01,39.581298828125,57.97783660888672,38.07699966430664,46.719539642333984,36.812583923339844,416870865
1999-08-01,46.56623458862305,62.16496658325195,43.6151237487793,59.55878829956055,46.92925262451172,371580358
1999-09-01,61.225975036621094,61.225975036621094,49.44069290161133,52.24808120727539,41.16879653930664,255133956
1999-10-01,52.07561492919922,57.929931640625,45.847618103027344,46.25004577636719,36.44264602661133,169317758
1999-11-01,45.9913444519043,47.02614974975586,39.15013122558594,41.87128448486328,32.992408752441406,120760183
1999-12-01,42.5419921875,45.32063674926758,38.34528350830078,38.632728576660156,30.440593719482422,86374896
2000-01-01,39.74418640136719,49.82395553588867,32.261009216308594,34.43601989746094,27.13380241394043,135340054
2000-02-01,34.474342346191406,37.176334381103516,28.74458885192871,31.925657272338867,25.1557674407959,76453609
2000-03-01,32.00231170654297,32.96046447753906,22.90943717956543,26.11924934387207,20.58061981201172,95386011
2000-04-01,26.445022583007812,27.958904266357422,22.229148864746094,24.471227645874023,19.282062530517578,90084826
2000-05-01,24.471227645874023,29.223665237426758,22.133333206176758,23.819683074951172,18.7686767578125,79010197
2000-06-01,23.76219367980957,27.30735969543457,22.142915725708008,23.666379928588867,18.64788055419922,99397831
2000-07-01,23.934661865234375,26.579164505004883,17.543781280517578,17.735410690307617,14.233854293823242,79430383
2000-08-01,17.946205139160156,20.389495849609375,16.441904067993164,19.182222366333008,15.395020484924316,97272704
2000-09-01,19.182222366333008,20.20744514465332,15.522077560424805,15.61789321899414,12.534406661987305,48809993
2000-10-01,15.61789321899414,16.62395477294922,12.887157440185547,13.442886352539062,10.788820266723633,35668328
2000-11-01,13.787820816040039,18.013275146484375,13.337489128112793,16.844329833984375,13.518704414367676,142617865
2000-12-01,16.767677307128906,19.62297248840332,15.905339241027832,16.882654190063477,13.549460411071777,210206968
2001-01-01,16.949726104736328,20.657777786254883,16.393997192382812,18.003694534301758,14.449173927307129,300540530
2001-02-01,17.859970092773438,21.78839874267578,17.150938034057617,19.718788146972656,15.825650215148926,433796082
2001-03-01,20.312843322753906,21.041038513183594,12.120635032653809,12.51347827911377,10.0429048538208,158611371
2001-04-01,12.369754791259766,14.928023338317871,11.028340339660645,14.487273216247559,11.627010345458984,122942991
2001-05-01,14.487273216247559,16.652698516845703,13.797403335571289,15.761615753173828,12.649752616882324,92630813
2001-06-01,15.905339241027832,16.001155853271484,11.22955322265625,11.957749366760254,9.596896171569824,38454084
2001-07-01,12.168542861938477,15.12923526763916,11.459508895874023,13.548282623291016,10.873404502868652,36041339
2001-08-01,13.59619140625,16.001155853271484,12.935065269470215,14.468110084533691,11.611629486083984,35495552
2001-09-01,14.544761657714844,15.090909004211426,12.053564071655273,13.232091903686523,10.61963939666748,20245801
2001-10-01,13.69200611114502,16.86349105834961,12.858412742614746,16.250274658203125,13.0419340133667,47234662
2001-11-01,16.365253448486328,20.312843322753906,15.292120933532715,20.00623321533203,16.05634117126465,149644149
2001-12-01,20.01581573486328,21.9129581451416,17.821645736694336,19.134315490722656,15.356569290161133,50224640
2002-01-01,19.737951278686523,25.850967407226562,18.789379119873047,23.96340560913086,19.232236862182617,168936787
2002-02-01,24.049640655517578,29.41529655456543,23.321443557739258,27.09656524658203,21.746809005737305,217979402
2002-03-01,27.019914627075195,28.342164993286133,22.430360794067383,24.14545440673828,19.378345489501953,111323053
2002-04-01,23.76219367980957,26.25339126586914,23.474748611450195,24.73950958251953,19.855112075805664,111252497
2002-05-01,24.73950958251953,28.31342124938965,22.468687057495117,23.206464767456055,18.62474250793457,129957730
2002-06-01,23.89633560180664,30.565080642700195,23.388513565063477,29.779394149780273,23.89996337890625,332409950
2002-07-01,30.06684112548828,31.65737533569336,23.283117294311523,24.35624885559082,19.54752540588379,252178938
2002-08-01,24.796998977661133,27.000751495361328,23.235210418701172,26.732467651367188,21.45460319519043,204680888
2002-09-01,27.748109817504883,28.907474517822266,24.068803787231445,25.371891021728516,20.362648010253906,129402314
2002-10-01,24.94072151184082,27.939741134643555,24.68202018737793,27.738529205322266,22.26202964782715,137820614
2002-11-01,27.97806739807129,32.69218063354492,27.221126556396484,32.42389678955078,26.022354125976562,225180003
2002-12-01,32.711341857910156,33.22874450683594,29.951862335205078,30.92917823791504,24.82274055480957,243373103
2003-01-01,30.6608943939209,33.15209197998047,28.552959442138672,29.434459686279297,23.623126983642578,232716889
2003-02-01,29.87520980834961,32.07896041870117,29.319480895996094,31.2645320892334,25.091882705688477,126966942
2003-03-01,31.350765228271484,32.333194732666016,28.28467559814453,29.827302932739258,23.938411712646484,139002200
2003-04-01,29.87520980834961,34.493507385253906,28.457143783569336,28.8883113861084,23.1848087310791,110669007
2003-05-01,28.8883113861084,33.77489471435547,28.57212257385254,32.90297317504883,26.406837463378906,222302118
2003-06-01,33.132930755615234,39.26511001586914,32.490966796875,37.95243835449219,30.459373474121094,298185864
2003-07-01,38.3165397644043,44.966121673583984,37.578758239746094,43.28935241699219,35.44042205810547,481165770
2003-08-01,43.88340759277344,54.75844192504883,42.86776351928711,53.85778045654297,44.09265899658203,428653944
2003-09-01,54.61471939086914,59.35757827758789,49.670650482177734,58.91682815551758,48.234439849853516,447786038
2003-10-01,58.83059310913086,81.42384338378906,57.872440338134766,71.76565551757812,58.75359344482422,913126476
2003-11-01,72.3405532836914,79.4117202758789,69.04450225830078,78.29067993164062,64.09555053710938,726876331
2003-12-01,78.8080825805664,88.01593780517578,78.2236099243164,86.6266098022461,70.92005920410156,423161553
2004-01-01,86.8565673828125,103.57633972167969,78.18528747558594,99.72456359863281,81.64318084716797,601855826
2004-02-01,99.72456359863281,109.28692626953125,84.68156433105469,97.51123046875,79.8311767578125,634314204
2004-03-01,99.0730209350586,104.0362548828125,81.47174835205078,93.10372924804688,76.78910064697266,562353488
2004-04-01,92.47134399414062,101.21437072753906,89.10823059082031,90.52629852294922,74.66329956054688,384854322
2004-05-01,90.60294342041016,94.09062194824219,57.48917770385742,70.27094268798828,57.95730972290039,604587767
2004-06-01,71.47821044921875,79.68958282470703,69.57148742675781,72.87711334228516,60.10679626464844,649954612
2004-07-01,73.5286636352539,81.9124984741211,60.93852996826172,81.07890319824219,67.56300354003906,692678143
2004-08-01,81.538818359375,84.1066665649414,71.04704284667969,74.85091400146484,62.37322998046875,648292356
2004-09-01,75.21501159667969,80.41777801513672,72.9250259399414,77.27503967285156,64.39326477050781,494662239
2004-10-01,77.22713470458984,84.39478302001953,74.94672393798828,79.86205291748047,66.54901885986328,321639285
2004-11-01,80.10159301757812,94.85714721679688,78.07030487060547,92.67255401611328,77.22399139404297,252886577
2004-12-01,93.1516342163086,99.22632598876953,90.46880340576172,96.82135772705078,80.68119049072266,290776656
2005-01-01,97.71244049072266,100.78811645507812,87.19192504882812,96.65847778320312,80.54545593261719,240757561
2005-02-01,96.77345275878906,98.26817321777344,79.4117202758789,91.20658111572266,76.00240325927734,232928293
2005-03-01,91.31198120117188,94.45471954345703,77.22713470458984,79.27758026123047,66.06195831298828,252485291
2005-04-01,79.71833038330078,85.85050964355469,76.67140197753906,79.23925018310547,66.03001403808594,233776788
2005-05-01,79.71833038330078,87.07694244384766,78.76017761230469,82.98563385009766,69.15188598632812,189307015
2005-06-01,83.9342041015625,86.9671859741211,79.11469268798828,81.52923583984375,67.93827056884766,158715481
2005-07-01,82.01789855957031,94.18643951416016,80.98309326171875,92.1551513671875,79.1170883178711,149615874
2005-08-01,92.69171905517578,101.8324966430664,86.49246978759766,88.42794036865234,75.91719055175781,237171877
2005-09-01,89.14655303955078,105.30101776123047,88.72496795654297,102.37864685058594,87.8941650390625,198576727
2005-10-01,102.52236938476562,110.47503662109375,87.45062255859375,90.44963836669922,77.65286254882812,247720669
2005-11-01,91.2161636352539,112.98539733886719,84.50909423828125,106.50828552246094,91.43954467773438,203694496
2005-12-01,105.01356506347656,127.53016662597656,104.53449249267578,125.21143341064453,107.49658203125,300115512
2006-01-01,125.910888671875,136.3643341064453,116.56889343261719,135.7606964111328,116.5533447265625,149234816
2006-02-01,135.67446899414062,157.5970001220703,133.75816345214844,156.4088897705078,134.2802276611328,243359765
2006-03-01,156.37057495117188,181.47418212890625,155.23036193847656,178.5709686279297,153.30682373046875,310962429
2006-04-01,179.55787658691406,188.9730682373047,148.5137176513672,188.29039001464844,161.6511688232422,150088547
2006-05-01,177.72779846191406,191.20901489257812,131.84185791015625,151.01449584960938,129.6490478515625,246849355
2006-06-01,151.7714385986328,157.29039001464844,124.60779571533203,152.3175811767578,130.7677764892578,253713551
2006-07-01,153.687744140625,155.3357696533203,124.96231079101562,142.19949340820312,124.14952087402344,215194888
2006-08-01,140.84849548339844,166.91024780273438,137.97402954101562,162.0907440185547,141.5159149169922,173621159
2006-09-01,161.73622131347656,173.57899475097656,155.4603271484375,165.12808227539062,144.167724609375,145838424
2006-10-01,165.12808227539062,176.41513061523438,157.9036102294922,158.62222290039062,138.48770141601562,118523644
2006-11-01,159.08213806152344,161.83204650878906,151.05282592773438,155.05789184570312,135.3757781982422,169991745
2006-12-01,173.0424346923828,177.24871826171875,144.6811065673828,172.58251953125,150.67591857910156,147724633
2007-01-01,172.58251953125,189.40768432617188,166.33535766601562,168.3091583251953,146.9449920654297,142932309
2007-02-01,170.32127380371094,178.21646118164062,144.7481689453125,149.97010803222656,130.93380737304688,115688765
2007-03-01,153.49610900878906,155.9681396484375,133.87313842773438,139.54539489746094,121.83233642578125,184878141
2007-04-01,136.24935913085938,151.3594207763672,126.67740631103516,144.0583038330078,125.77241516113281,183340381
2007-05-01,144.0583038330078,149.47186279296875,124.15746307373047,144.81524658203125,126.43327331542969,154426604
2007-06-01,144.3649139404297,145.58177185058594,110.18759155273438,128.4308319091797,112.12858581542969,184789405
2007-07-01,128.29669189453125,159.0533905029297,127.664306640625,134.0264434814453,119.38358306884766,175957892
2007-08-01,132.03347778320312,136.24935913085938,117.46955871582031,134.47677612304688,119.78472900390625,186835327
2007-09-01,134.90794372558594,157.52035522460938,130.5004425048828,148.8778076171875,132.6123809814453,115146025
2007-10-01,154.64588928222656,161.33380126953125,141.99827575683594,145.2272491455078,129.3606719970703,173333292
2007-11-01,147.55555725097656,147.91966247558594,128.98655700683594,140.35983276367188,125.0250244140625,99624938
2007-12-01,141.0401153564453,150.96658325195312,130.53875732421875,142.17074584960938,126.63809967041016,89754658
2008-01-01,142.18991088867188,157.9227752685547,101.6600341796875,134.03602600097656,119.39212036132812,157834816
2008-02-01,135.67446899414062,150.96658325195312,131.26695251464844,134.20849609375,119.54574584960938,82831042
2008-03-01,134.20849609375,136.43141174316406,114.4034652709961,119.32837677001953,106.29133605957031,112131677
2008-04-01,119.76912689208984,128.20086669921875,115.41910552978516,127.33853149414062,113.42636108398438,74144688
2008-05-01,127.33853149414062,134.14141845703125,109.63186645507812,110.32173919677734,98.26871490478516,86010345
2008-06-01,111.14574432373047,114.78672790527344,77.62955474853516,81.64421844482422,72.72430419921875,93324485
2008-07-01,81.25137329101562,86.55953979492188,71.57402801513672,77.32294464111328,70.9366683959961,78812147
2008-08-01,77.0354995727539,87.57518005371094,74.59220886230469,84.39411163330078,77.42378997802734,81559646
2008-09-01,83.35930633544922,86.27462005615234,67.13985443115234,68.05009460449219,62.429683685302734,111375582
2008-10-01,68.26776123046875,70.96878814697266,25.921960830688477,33.550140380859375,30.779155731201172,166738561
2008-11-01,36.369895935058594,40.525325775146484,24.695119857788086,27.08943748474121,24.852054595947266,250988268
2008-12-01,27.406042098999023,37.97270584106445,24.784164428710938,31.630727767944336,29.01827049255371,251323589
2009-01-01,31.8483943939209,37.39885711669922,25.77355194091797,29.612377166748047,27.16661834716797,202244559
2009-02-01,29.295772552490234,31.01730728149414,25.328327178955078,29.543119430541992,27.10308265686035,220066398
2009-03-01,28.909912109375,38.19036865234375,26.743152618408203,35.67732620239258,32.73065185546875,527319518
2009-04-01,36.01371765136719,58.35409164428711,34.668148040771484,48.242549896240234,44.25808334350586,671384426
2009-05-01,48.242549896240234,74.18429565429688,48.242549896240234,66.65505981445312,61.14986038208008,483224801
2009-06-01,68.98011779785156,79.88317108154297,56.96895217895508,57.532901763916016,52.78112030029297,528051492
2009-07-01,57.8396110534668,84.09796142578125,50.28068923950195,83.415283203125,76.52581787109375,627642767
2009-08-01,83.70220947265625,100.06668090820312,73.65003204345703,96.90064239501953,88.89737701416016,794503002
2009-09-01,97.2370376586914,122.8621826171875,94.3480224609375,116.9753189086914,108.863525390625,578098553
2009-10-01,117.69757843017578,118.7265396118164,97.94939422607422,112.24604797363281,104.46221160888672,525432329
2009-11-01,112.24604797363281,131.94476318359375,107.68497467041016,131.22250366210938,122.12271118164062,428748186
2009-12-01,135.1107940673828,158.222900390625,132.20199584960938,156.62998962402344,145.76829528808594,382987741
2010-01-01,156.62998962402344,167.14718627929688,132.87478637695312,137.3962860107422,127.8683853149414,308512479
2010-02-01,136.0803985595703,146.4293975830078,125.4049072265625,140.73052978515625,130.97142028808594,296708433
2010-03-01,140.73052978515625,164.17901611328125,140.73052978515625,149.93182373046875,139.53460693359375,544769911
2010-04-01,150.38694763183594,173.83543395996094,138.51429748535156,172.66796875,160.694091796875,512797698
2010-05-01,172.3513641357422,174.66651916503906,132.57797241210938,149.39756774902344,139.0373992919922,564931097
2010-06-01,148.03221130371094,162.92250061035156,142.58067321777344,154.0476837158203,143.3650665283203,469189166
2010-07-01,153.90916442871094,172.00506591796875,148.09156799316406,167.4736785888672,155.86000061035156,307820043
2010-08-01,168.9775390625,209.45339965820312,165.22776794433594,199.92559814453125,186.06150817871094,553640370
2010-09-01,200.84573364257812,220.63348388671875,198.50088500976562,217.2893524169922,205.5751190185547,310944901
2010-10-01,218.6547088623047,239.43185424804688,216.28018188476562,229.34010314941406,216.97618103027344,278723932
2010-11-01,233.4163818359375,266.73895263671875,225.18466186523438,244.368896484375,231.19476318359375,342619886
2010-12-01,243.389404296875,273.466796875,239.82760620117188,258.8930969238281,244.93597412109375,447726839
2011-01-01,262.7220458984375,264.1665344238281,220.0596466064453,226.9754638671875,214.73904418945312,307123775
2011-02-01,227.8461151123047,248.91018676757812,205.52552795410156,214.25193786621094,202.70144653320312,381410135
2011-03-01,217.46743774414062,249.50381469726562,217.1013641357422,247.0204620361328,233.703369140625,245955442
2011-04-01,245.56605529785156,257.9729919433594,235.14779663085938,244.744873046875,231.5504608154297,137608394
2011-05-01,245.6649932861328,246.15969848632812,212.29293823242188,216.73529052734375,205.05091857910156,249846936
2011-06-01,216.87380981445312,217.07168579101562,183.1455841064453,196.72987365722656,186.12400817871094,274212378
2011-07-01,199.85633850097656,214.0045928955078,186.00491333007812,187.6077117919922,177.49363708496094,203722718
2011-08-01,188.9730682373047,191.33770751953125,137.2478790283203,146.884521484375,141.75970458984375,348450407
2011-09-01,146.884521484375,165.1288299560547,136.09030151367188,154.3939666748047,149.00714111328125,316023335
2011-10-01,152.36572265625,205.79266357421875,143.21388244628906,196.34400939941406,189.49354553222656,298988010
2011-11-01,193.02957153320312,200.3015594482422,158.45045471191406,170.96621704101562,165.00119018554688,345905600
2011-12-01,179.07919311523438,193.67266845703125,165.7224578857422,176.80360412597656,170.63491821289062,283707824
2012-01-01,179.02972412109375,242.94418334960938,176.9025421142578,241.1632843017578,232.74908447265625,352841792
2012-02-01,241.26222229003906,289.59381103515625,238.09617614746094,268.07464599609375,258.72149658203125,336056627
2012-03-01,267.0357666015625,294.6891784667969,259.6153564453125,272.3290100097656,262.827392578125,249919256
2012-04-01,276.9296569824219,317.34613037109375,270.7954406738281,313.1907043457031,302.2634582519531,165241585
2012-05-01,313.1907043457031,313.1907043457031,227.85601806640625,230.52735900878906,222.48423767089844,286660335
2012-06-01,232.50613403320312,249.22679138183594,214.9445037841797,239.8770751953125,231.50772094726562,292362863
2012-07-01,237.2057342529297,245.76393127441406,200.89520263671875,223.8489990234375,216.0388946533203,212725511
2012-08-01,222.1670379638672,247.24801635742188,213.85617065429688,231.81356811523438,227.7584686279297,216136254
2012-09-01,233.6934051513672,286.2298889160156,222.66172790527344,264.7107238769531,260.08013916015625,208710028
2012-10-01,265.15594482421875,280.6893310546875,217.12115478515625,252.0465545654297,247.6375274658203,157591992
2012-11-01,254.27267456054688,282.47021484375,253.2832794189453,270.548095703125,265.8153991699219,253231331
2012-12-01,270.1028747558594,310.66778564453125,266.442138671875,309.33209228515625,303.9209899902344,197050324
2013-01-01,312.64654541015625,333.8194580078125,278.8094787597656,294.83758544921875,289.6800231933594,225884695
2013-02-01,294.6396789550781,308.6889953613281,265.4032897949219,284.49847412109375,279.52178955078125,174962984
2013-03-01,287.911865234375,308.14483642578125,262.2867126464844,266.2937316894531,261.6354675292969,194468145
2013-04-01,264.1170654296875,297.80572509765625,249.1278533935547,296.81634521484375,291.6241760253906,171287454
2013-05-01,296.81634521484375,316.1094055175781,279.8483581542969,309.9752197265625,304.5528259277344,167882741
2013-06-01,306.462890625,314.4274597167969,260.30792236328125,278.3147888183594,273.44622802734375,176856974
2013-07-01,275.0498046875,300.0318603515625,274.0604248046875,287.41717529296875,282.389404296875,154362061
2013-08-01,288.40655517578125,320.9573974609375,268.9156188964844,296.0743103027344,292.8756408691406,206111333
2013-09-01,292.8587951660156,351.0842590332031,288.9507141113281,328.9714660644531,325.41741943359375,150799807
2013-10-01,329.3672180175781,389.126220703125,326.7947998046875,377.10516357421875,373.03106689453125,163880010
2013-11-01,379.9249267578125,400.75152587890625,354.2997741699219,394.46893310546875,390.207275390625,139239009
2013-12-01,393.7763671875,399.56427001953125,355.1902160644531,372.40557861328125,368.3822937011719,134575071
2014-01-01,373.5433654785156,384.8718566894531,341.83349609375,345.84051513671875,342.10418701171875,115951739
